Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change,GPA_Change_Category,Total_Study_Hours,AI_Study_Ratio,AI_Study_Ratio_Percent,AI_Hours_Group,AI_Usage_Intensity,Traditional_Study_Group,Study_Profile
109172,Arts,Senior,3.645,3.0,Copywriting/Drafting,Intermediate,1,False,2.85,4,Allowed_With_Citation,1,3.915,80.89,Medium,0.27,Improved,5.85,0.5128205128205129,51.28205128205129,2-5h,Low,0-5h,AI-Heavy
109173,STEM,Senior,3.487,2.54,Ideation,Intermediate,2,False,6.97,5,Allowed_With_Citation,6,3.706,95.12,Medium,0.21899999999999986,Improved,9.51,0.26708727655099895,26.708727655099896,2-5h,Low,5-10h,Balanced
109174,STEM,Senior,3.388,4.67,Summarizing_Reading,Beginner,3,False,8.22,4,Actively_Encouraged,2,3.445,67.66,Medium,0.05699999999999994,Improved,12.89,0.36229635376260666,36.22963537626067,2-5h,Low,5-10h,Balanced
109175,STEM,Freshman,2.747,40.0,Summarizing_Reading,Intermediate,3,True,8.87,10,Strict_Ban,10,2.72,69.86,High,-0.02699999999999969,Stable,48.87,0.8184980560671169,81.84980560671168,15h+,Very High,5-10h,AI-Heavy
109176,STEM,Junior,2.519,15.76,Debugging/Troubleshooting,Beginner,2,True,8.15,7,Strict_Ban,9,2.622,60.39,High,0.10299999999999976,Improved,23.91,0.6591384358009201,65.913843580092,15h+,Very High,5-10h,AI-Heavy
109177,STEM,Senior,3.381,26.4,Ideation,Beginner,3,True,10.1,6,Strict_Ban,10,3.594,67.59,High,0.21300000000000008,Improved,36.5,0.7232876712328766,72.32876712328766,15h+,Very High,10-15h,AI-Heavy
109178,Arts,Freshman,3.677,9.07,Direct_Answer_Generation,Advanced,4,False,9.54,5,Allowed_With_Citation,7,4.0,86.14,Medium,0.32299999999999995,Improved,18.61,0.48737238044062337,48.73723804406234,5-10h,Moderate,5-10h,Balanced
109179,Business,Sophomore,3.208,4.79,Summarizing_Reading,Intermediate,3,True,11.75,3,Allowed_With_Citation,2,3.319,76.96,Low,0.11099999999999977,Improved,16.54,0.28960096735187424,28.960096735187424,2-5h,Low,10-15h,Balanced
109180,STEM,Freshman,2.503,4.01,Copywriting/Drafting,Intermediate,2,False,12.73,3,Strict_Ban,2,2.583,65.49,Medium,0.08000000000000007,Improved,16.740000000000002,0.2395459976105137,23.95459976105137,2-5h,Low,10-15h,Mostly Traditional
109181,Humanities,Graduate,3.494,1.67,Direct_Answer_Generation,Beginner,2,False,17.89,5,Strict_Ban,5,3.637,69.68,High,0.1429999999999998,Improved,19.560000000000002,0.08537832310838445,8.537832310838445,0-2h,Very Low,15-20h,Mostly Traditional
109182,Humanities,Graduate,2.24,7.69,Copywriting/Drafting,Intermediate,3,True,5.25,1,Strict_Ban,2,2.534,66.33,High,0.2939999999999996,Improved,12.940000000000001,0.5942812982998454,59.42812982998454,5-10h,Moderate,5-10h,AI-Heavy
109183,STEM,Freshman,3.518,1.4,Debugging/Troubleshooting,Advanced,3,True,11.35,3,Allowed_With_Citation,1,3.395,91.21,Low,-0.12299999999999978,Declined,12.75,0.10980392156862745,10.980392156862745,0-2h,Very Low,10-15h,Mostly Traditional
109184,Business,Senior,2.159,3.57,Summarizing_Reading,Beginner,3,False,10.17,2,Actively_Encouraged,2,1.994,72.63,Medium,-0.1649999999999998,Declined,13.74,0.259825327510917,25.982532751091703,2-5h,Low,10-15h,Balanced
109185,Business,Sophomore,2.777,3.06,Ideation,Beginner,1,True,3.05,2,Strict_Ban,3,2.948,66.68,Medium,0.17099999999999982,Improved,6.109999999999999,0.5008183306055647,50.08183306055647,2-5h,Low,0-5h,AI-Heavy
109186,Business,Senior,3.245,8.55,Direct_Answer_Generation,Advanced,5,False,7.31,3,Allowed_With_Citation,1,3.351,90.28,High,0.10599999999999987,Improved,15.86,0.5390920554854982,53.90920554854982,5-10h,Moderate,5-10h,AI-Heavy
109187,Business,Junior,3.468,23.64,Summarizing_Reading,Beginner,2,False,4.66,5,Allowed_With_Citation,7,3.964,70.2,Medium,0.496,Improved,28.3,0.8353356890459364,83.53356890459364,15h+,Very High,0-5h,AI-Heavy
109188,STEM,Junior,3.421,5.31,Summarizing_Reading,Advanced,4,False,9.74,6,Strict_Ban,7,3.689,85.87,Medium,0.26800000000000024,Improved,15.05,0.3528239202657807,35.282392026578066,5-10h,Moderate,5-10h,Balanced
109189,Medical,Graduate,3.351,4.08,Debugging/Troubleshooting,Beginner,1,False,17.72,2,Allowed_With_Citation,4,3.719,68.73,Medium,0.3679999999999999,Improved,21.799999999999997,0.18715596330275233,18.715596330275233,2-5h,Low,15-20h,Mostly Traditional
109190,Arts,Junior,3.446,20.1,Ideation,Advanced,5,True,9.35,4,Strict_Ban,6,3.773,74.32,High,0.32699999999999996,Improved,29.450000000000003,0.6825127334465195,68.25127334465195,15h+,Very High,5-10h,AI-Heavy
109191,Medical,Sophomore,3.53,10.76,Ideation,Beginner,2,False,16.82,2,Strict_Ban,8,3.743,81.18,High,0.21300000000000008,Improved,27.58,0.39013778100072516,39.013778100072514,10-15h,Moderate,15-20h,Balanced
109192,STEM,Freshman,3.818,9.06,Copywriting/Drafting,Beginner,2,False,15.19,6,Actively_Encouraged,7,4.0,69.77,Low,0.18199999999999994,Improved,24.25,0.37360824742268045,37.36082474226804,5-10h,Moderate,15-20h,Balanced
109193,Medical,Graduate,3.838,7.86,Summarizing_Reading,Intermediate,1,False,13.8,4,Allowed_With_Citation,3,4.0,77.05,Medium,0.16199999999999992,Improved,21.66,0.36288088642659283,36.28808864265928,5-10h,Moderate,10-15h,Balanced
109194,Arts,Freshman,2.504,5.42,Copywriting/Drafting,Advanced,5,True,6.22,3,Actively_Encouraged,3,2.71,74.24,Low,0.20599999999999996,Improved,11.64,0.4656357388316151,46.56357388316151,5-10h,Moderate,5-10h,Balanced
109195,Arts,Senior,2.5,10.6,Ideation,Beginner,2,False,12.88,4,Actively_Encouraged,2,2.609,62.54,Medium,0.10899999999999999,Improved,23.48,0.45144804088586027,45.14480408858603,10-15h,Moderate,10-15h,Balanced
109196,STEM,Junior,3.825,1.65,Debugging/Troubleshooting,Advanced,3,False,11.05,3,Strict_Ban,6,4.0,95.55,Medium,0.17499999999999982,Improved,12.700000000000001,0.12992125984251968,12.992125984251967,0-2h,Very Low,10-15h,Mostly Traditional
109197,Business,Freshman,3.374,4.67,Ideation,Beginner,3,False,1.81,2,Allowed_With_Citation,5,3.192,78.67,Medium,-0.18199999999999994,Declined,6.48,0.720679012345679,72.0679012345679,2-5h,Low,0-5h,AI-Heavy
109198,Medical,Senior,3.101,17.71,Copywriting/Drafting,Intermediate,4,True,10.9,6,Allowed_With_Citation,1,3.427,76.81,Medium,0.32600000000000007,Improved,28.61,0.6190143306536177,61.901433065361765,15h+,Very High,10-15h,AI-Heavy
109199,Business,Graduate,3.725,0.33,Ideation,Beginner,3,False,15.74,3,Actively_Encouraged,3,3.808,88.35,High,0.08299999999999974,Improved,16.07,0.020535158680771624,2.0535158680771626,0-2h,Very Low,15-20h,Mostly Traditional
109200,Business,Freshman,2.982,0.48,Debugging/Troubleshooting,Beginner,2,True,5.5,5,Allowed_With_Citation,3,2.917,63.84,Low,-0.06500000000000039,Declined,5.98,0.08026755852842808,8.026755852842808,0-2h,Very Low,5-10h,Mostly Traditional
109201,Medical,Freshman,2.266,17.77,Summarizing_Reading,Advanced,3,True,11.98,5,Actively_Encouraged,1,2.661,81.2,Low,0.395,Improved,29.75,0.5973109243697479,59.731092436974784,15h+,Very High,10-15h,AI-Heavy
109202,Humanities,Senior,3.534,2.64,Ideation,Beginner,2,False,13.57,4,Actively_Encouraged,4,3.909,100.0,Medium,0.375,Improved,16.21,0.16286243059839606,16.286243059839606,2-5h,Low,10-15h,Mostly Traditional
109203,Business,Junior,3.477,1.11,Direct_Answer_Generation,Intermediate,3,False,15.38,2,Strict_Ban,2,3.663,89.58,Low,0.18599999999999994,Improved,16.490000000000002,0.06731352334748332,6.731352334748332,0-2h,Very Low,15-20h,Mostly Traditional
109204,Humanities,Senior,3.62,13.63,Copywriting/Drafting,Intermediate,4,True,15.31,5,Actively_Encouraged,2,3.96,82.91,Medium,0.33999999999999986,Improved,28.94,0.47097442985487215,47.09744298548721,10-15h,Moderate,15-20h,Balanced
109205,Medical,Junior,3.467,20.16,Direct_Answer_Generation,Intermediate,2,True,17.47,4,Actively_Encouraged,2,3.68,56.82,High,0.21300000000000008,Improved,37.629999999999995,0.535742758437417,53.5742758437417,15h+,Very High,15-20h,AI-Heavy
109206,STEM,Sophomore,2.168,0.33,Debugging/Troubleshooting,Advanced,4,True,16.73,3,Allowed_With_Citation,4,2.668,100.0,Low,0.5,Improved,17.06,0.019343493552168817,1.9343493552168818,0-2h,Very Low,15-20h,Mostly Traditional
109207,Business,Sophomore,2.668,1.0,Direct_Answer_Generation,Advanced,4,True,14.65,2,Allowed_With_Citation,3,3.046,69.09,Medium,0.37799999999999967,Improved,15.65,0.06389776357827476,6.3897763578274756,0-2h,Very Low,10-15h,Mostly Traditional
109208,Business,Junior,3.428,14.18,Ideation,Beginner,2,True,12.13,3,Allowed_With_Citation,7,3.926,67.07,Medium,0.4980000000000002,Improved,26.310000000000002,0.5389585708855947,53.895857088559474,10-15h,Moderate,10-15h,AI-Heavy
109209,Arts,Freshman,3.483,1.02,Copywriting/Drafting,Beginner,2,True,17.18,3,Actively_Encouraged,6,3.738,87.97,Low,0.2549999999999999,Improved,18.2,0.056043956043956046,5.604395604395605,0-2h,Very Low,15-20h,Mostly Traditional
109210,Business,Senior,2.383,17.48,Ideation,Beginner,2,True,7.76,5,Allowed_With_Citation,2,2.579,88.53,High,0.19600000000000017,Improved,25.240000000000002,0.6925515055467512,69.25515055467511,15h+,Very High,5-10h,AI-Heavy
109211,Medical,Junior,3.634,1.55,Summarizing_Reading,Intermediate,2,False,9.56,3,Allowed_With_Citation,1,3.692,68.21,Low,0.058000000000000274,Improved,11.110000000000001,0.1395139513951395,13.95139513951395,0-2h,Very Low,5-10h,Mostly Traditional
109212,Medical,Senior,3.149,13.18,Summarizing_Reading,Beginner,2,True,14.08,3,Allowed_With_Citation,3,3.355,67.07,Medium,0.20599999999999996,Improved,27.259999999999998,0.48349229640498903,48.349229640498905,10-15h,Moderate,10-15h,Balanced
109213,STEM,Graduate,2.373,5.18,Copywriting/Drafting,Intermediate,3,False,14.21,1,Actively_Encouraged,2,2.843,67.89,Medium,0.46999999999999975,Improved,19.39,0.2671480144404332,26.714801444043317,5-10h,Moderate,10-15h,Balanced
109214,Humanities,Graduate,3.399,23.16,Copywriting/Drafting,Intermediate,1,False,13.96,7,Allowed_With_Citation,7,3.91,62.19,High,0.5110000000000001,Improved,37.120000000000005,0.6239224137931034,62.39224137931034,15h+,Very High,10-15h,AI-Heavy
109215,STEM,Junior,2.172,4.89,Summarizing_Reading,Beginner,2,False,13.82,4,Actively_Encouraged,3,2.442,74.05,Medium,0.27,Improved,18.71,0.2613575628006413,26.135756280064133,2-5h,Low,10-15h,Balanced
109216,Humanities,Sophomore,3.106,0.85,Debugging/Troubleshooting,Beginner,2,False,1.96,3,Allowed_With_Citation,5,3.067,59.86,Low,-0.0389999999999997,Stable,2.81,0.30249110320284694,30.249110320284693,0-2h,Very Low,0-5h,Balanced
109217,Business,Sophomore,2.777,35.57,Summarizing_Reading,Beginner,2,True,8.24,9,Strict_Ban,8,2.897,62.92,High,0.11999999999999966,Improved,43.81,0.8119150878794795,81.19150878794795,15h+,Very High,5-10h,AI-Heavy
109218,Medical,Senior,2.181,7.52,Ideation,Intermediate,2,True,2.18,1,Allowed_With_Citation,3,2.153,67.51,Medium,-0.028000000000000025,Stable,9.7,0.7752577319587629,77.5257731958763,5-10h,Moderate,0-5h,AI-Heavy
109219,Arts,Senior,3.566,0.15,Copywriting/Drafting,Beginner,1,True,12.41,3,Strict_Ban,9,4.0,65.89,Low,0.43400000000000016,Improved,12.56,0.011942675159235668,1.1942675159235667,0-2h,Very Low,10-15h,Mostly Traditional
109220,STEM,Freshman,2.983,10.71,Summarizing_Reading,Intermediate,5,False,12.54,1,Allowed_With_Citation,2,2.976,79.69,Low,-0.007000000000000117,Stable,23.25,0.4606451612903226,46.06451612903226,10-15h,Moderate,10-15h,Balanced
109221,STEM,Graduate,2.978,13.22,Debugging/Troubleshooting,Advanced,3,True,15.79,3,Strict_Ban,9,3.576,93.51,High,0.5979999999999999,Improved,29.009999999999998,0.45570492933471224,45.57049293347122,10-15h,Moderate,15-20h,Balanced
109222,Business,Freshman,3.803,0.86,Direct_Answer_Generation,Advanced,5,True,15.68,1,Actively_Encouraged,1,4.0,81.42,Low,0.19700000000000006,Improved,16.54,0.05199516324062878,5.199516324062878,0-2h,Very Low,15-20h,Mostly Traditional
109223,Business,Junior,3.1,0.23,Direct_Answer_Generation,Intermediate,2,False,16.76,1,Allowed_With_Citation,2,3.295,89.39,Low,0.19499999999999984,Improved,16.990000000000002,0.01353737492642731,1.353737492642731,0-2h,Very Low,15-20h,Mostly Traditional
109224,STEM,Junior,3.621,4.09,Copywriting/Drafting,Advanced,4,False,6.32,3,Allowed_With_Citation,5,3.797,67.62,High,0.17600000000000016,Improved,10.41,0.3928914505283381,39.28914505283381,2-5h,Low,5-10h,Balanced
109225,Medical,Junior,2.265,2.25,Debugging/Troubleshooting,Intermediate,3,False,20.0,2,Strict_Ban,4,2.775,77.76,Medium,0.5099999999999998,Improved,22.25,0.10112359550561797,10.112359550561797,2-5h,Low,20h+,Mostly Traditional
109226,Medical,Junior,2.484,6.79,Summarizing_Reading,Advanced,3,False,7.05,1,Allowed_With_Citation,5,2.625,74.95,Medium,0.14100000000000001,Improved,13.84,0.49060693641618497,49.0606936416185,5-10h,Moderate,5-10h,Balanced
109227,Humanities,Freshman,1.747,9.02,Debugging/Troubleshooting,Beginner,1,True,14.11,2,Strict_Ban,5,1.898,73.06,Low,0.1509999999999998,Improved,23.13,0.3899697362732382,38.996973627323825,5-10h,Moderate,10-15h,Balanced
109228,Medical,Graduate,3.722,10.7,Ideation,Advanced,5,False,1.0,4,Allowed_With_Citation,4,3.861,93.62,Medium,0.13900000000000023,Improved,11.7,0.9145299145299145,91.45299145299145,10-15h,Moderate,0-5h,AI-Heavy
109229,Humanities,Graduate,3.43,34.0,Copywriting/Drafting,Advanced,5,False,13.25,6,Actively_Encouraged,6,3.925,52.37,High,0.49499999999999966,Improved,47.25,0.7195767195767195,71.95767195767195,15h+,Very High,10-15h,AI-Heavy
109230,Business,Junior,3.328,8.79,Debugging/Troubleshooting,Beginner,1,True,11.1,2,Allowed_With_Citation,1,3.765,64.5,Medium,0.4370000000000003,Improved,19.89,0.44193061840120657,44.193061840120656,5-10h,Moderate,10-15h,Balanced
109231,Humanities,Freshman,2.953,4.55,Copywriting/Drafting,Intermediate,4,False,14.44,5,Allowed_With_Citation,2,3.191,70.91,Medium,0.238,Improved,18.99,0.23959978936282256,23.959978936282255,2-5h,Low,10-15h,Mostly Traditional
109232,STEM,Freshman,3.059,11.92,Ideation,Beginner,2,True,8.39,3,Allowed_With_Citation,4,2.93,68.75,Medium,-0.129,Declined,20.310000000000002,0.586903003446578,58.6903003446578,10-15h,Moderate,5-10h,AI-Heavy
109233,Medical,Freshman,2.883,1.87,Summarizing_Reading,Intermediate,3,True,12.09,2,Allowed_With_Citation,3,2.969,62.93,Low,0.08599999999999985,Improved,13.96,0.1339541547277937,13.395415472779371,0-2h,Very Low,10-15h,Mostly Traditional
109234,Humanities,Junior,3.377,2.33,Summarizing_Reading,Beginner,3,True,12.66,3,Strict_Ban,4,3.599,67.78,Medium,0.22200000000000042,Improved,14.99,0.15543695797198132,15.543695797198131,2-5h,Low,10-15h,Mostly Traditional
109235,Business,Junior,3.105,0.06,Ideation,Beginner,1,False,17.29,1,Strict_Ban,2,3.133,62.54,Low,0.028000000000000025,Stable,17.349999999999998,0.0034582132564841502,0.345821325648415,0-2h,Very Low,15-20h,Mostly Traditional
109236,Humanities,Sophomore,3.758,0.79,Debugging/Troubleshooting,Advanced,5,True,5.98,2,Strict_Ban,1,4.0,100.0,Medium,0.242,Improved,6.7700000000000005,0.11669128508124077,11.669128508124077,0-2h,Very Low,5-10h,Mostly Traditional
109237,STEM,Junior,3.078,17.12,Debugging/Troubleshooting,Intermediate,1,False,3.45,4,Strict_Ban,9,2.934,92.6,High,-0.14399999999999968,Declined,20.57,0.8322800194457949,83.22800194457949,15h+,Very High,0-5h,AI-Heavy
109238,STEM,Graduate,3.349,4.16,Direct_Answer_Generation,Advanced,5,False,16.35,5,Allowed_With_Citation,4,3.889,66.12,Medium,0.5399999999999996,Improved,20.51,0.20282788883471475,20.282788883471476,2-5h,Low,15-20h,Mostly Traditional
109239,Humanities,Freshman,2.985,16.19,Copywriting/Drafting,Intermediate,4,False,19.15,3,Actively_Encouraged,2,3.353,97.59,High,0.3680000000000003,Improved,35.34,0.4581211092246746,45.81211092246746,15h+,Very High,15-20h,Balanced
109240,Business,Junior,3.499,16.87,Debugging/Troubleshooting,Advanced,3,False,6.58,5,Allowed_With_Citation,8,4.0,61.31,Medium,0.5009999999999999,Improved,23.450000000000003,0.7194029850746269,71.94029850746269,15h+,Very High,5-10h,AI-Heavy
109241,Humanities,Senior,3.203,3.97,Copywriting/Drafting,Intermediate,3,False,2.2,3,Actively_Encouraged,2,3.189,71.46,Medium,-0.01399999999999979,Stable,6.17,0.6434359805510536,64.34359805510536,2-5h,Low,0-5h,AI-Heavy
109242,Business,Graduate,3.001,39.16,Summarizing_Reading,Beginner,3,True,1.0,6,Allowed_With_Citation,4,3.144,87.84,High,0.14300000000000024,Improved,40.16,0.9750996015936255,97.50996015936255,15h+,Very High,0-5h,AI-Heavy
109243,Business,Senior,3.576,2.95,Debugging/Troubleshooting,Intermediate,3,True,5.85,4,Strict_Ban,1,3.537,85.97,Low,-0.039000000000000146,Stable,8.8,0.3352272727272727,33.52272727272727,2-5h,Low,5-10h,Balanced
109244,Business,Junior,3.694,5.55,Ideation,Beginner,1,False,13.05,2,Allowed_With_Citation,2,3.548,76.36,Medium,-0.1459999999999999,Declined,18.6,0.2983870967741935,29.838709677419352,5-10h,Moderate,10-15h,Balanced
109245,Humanities,Senior,2.798,8.55,Ideation,Advanced,3,False,11.93,5,Actively_Encouraged,7,3.218,79.87,Medium,0.41999999999999993,Improved,20.48,0.41748046875,41.748046875,5-10h,Moderate,10-15h,Balanced
109246,Medical,Graduate,3.033,2.02,Direct_Answer_Generation,Intermediate,1,True,10.57,2,Actively_Encouraged,6,3.405,80.59,Low,0.3719999999999999,Improved,12.59,0.16044479745830023,16.044479745830024,2-5h,Low,10-15h,Mostly Traditional
109247,Humanities,Graduate,3.678,3.31,Copywriting/Drafting,Intermediate,2,False,9.47,4,Allowed_With_Citation,3,3.81,64.65,High,0.13200000000000012,Improved,12.780000000000001,0.25899843505477305,25.899843505477303,2-5h,Low,5-10h,Balanced
109248,Humanities,Freshman,3.869,0.46,Copywriting/Drafting,Intermediate,4,False,18.4,1,Allowed_With_Citation,5,3.983,76.93,Low,0.11399999999999988,Improved,18.86,0.024390243902439025,2.4390243902439024,0-2h,Very Low,15-20h,Mostly Traditional
109249,STEM,Junior,3.271,3.01,Debugging/Troubleshooting,Beginner,3,False,10.41,5,Allowed_With_Citation,6,3.643,67.66,Medium,0.3719999999999999,Improved,13.42,0.22429210134128166,22.429210134128166,2-5h,Low,10-15h,Mostly Traditional
109250,Humanities,Senior,2.346,2.86,Ideation,Beginner,1,False,19.46,3,Actively_Encouraged,1,2.626,87.46,Low,0.2799999999999998,Improved,22.32,0.12813620071684587,12.813620071684587,2-5h,Low,15-20h,Mostly Traditional
109251,STEM,Senior,3.311,32.07,Debugging/Troubleshooting,Intermediate,3,False,7.88,6,Actively_Encouraged,5,3.114,65.66,High,-0.19700000000000006,Declined,39.95,0.8027534418022527,80.27534418022528,15h+,Very High,5-10h,AI-Heavy
109252,Business,Sophomore,3.039,0.11,Ideation,Advanced,5,False,13.91,3,Actively_Encouraged,6,3.18,77.23,Low,0.14100000000000001,Improved,14.02,0.007845934379457917,0.7845934379457917,0-2h,Very Low,10-15h,Mostly Traditional
109253,STEM,Sophomore,3.307,6.35,Debugging/Troubleshooting,Intermediate,1,False,15.2,4,Allowed_With_Citation,5,3.642,90.45,Low,0.33499999999999996,Improved,21.549999999999997,0.2946635730858469,29.46635730858469,5-10h,Moderate,15-20h,Balanced
109254,Humanities,Junior,3.914,13.7,Summarizing_Reading,Beginner,2,True,9.22,2,Allowed_With_Citation,2,4.0,77.47,Low,0.08599999999999985,Improved,22.92,0.5977312390924956,59.77312390924956,10-15h,Moderate,5-10h,AI-Heavy
109255,Arts,Sophomore,3.795,12.34,Ideation,Beginner,2,True,5.0,7,Allowed_With_Citation,7,3.895,74.2,High,0.10000000000000009,Improved,17.34,0.7116493656286044,71.16493656286043,10-15h,Moderate,5-10h,AI-Heavy
109256,Humanities,Sophomore,2.445,9.93,Copywriting/Drafting,Intermediate,2,True,8.03,4,Allowed_With_Citation,7,2.509,86.85,High,0.06400000000000006,Improved,17.96,0.5528953229398663,55.28953229398663,5-10h,Moderate,5-10h,AI-Heavy
109257,STEM,Senior,3.369,24.74,Copywriting/Drafting,Intermediate,5,False,14.39,7,Allowed_With_Citation,1,4.0,79.68,Medium,0.6309999999999998,Improved,39.129999999999995,0.6322514694607718,63.22514694607718,15h+,Very High,10-15h,AI-Heavy
109258,STEM,Sophomore,3.509,17.1,Summarizing_Reading,Intermediate,2,False,10.69,6,Strict_Ban,9,3.687,70.83,Medium,0.17799999999999994,Improved,27.79,0.6153292551277438,61.53292551277438,15h+,Very High,10-15h,AI-Heavy
109259,Arts,Senior,3.443,3.31,Copywriting/Drafting,Beginner,1,False,1.91,1,Allowed_With_Citation,4,3.435,72.52,Medium,-0.008000000000000007,Stable,5.22,0.6340996168582376,63.40996168582376,2-5h,Low,0-5h,AI-Heavy
109260,STEM,Graduate,3.875,13.58,Debugging/Troubleshooting,Intermediate,2,True,11.05,3,Actively_Encouraged,5,4.0,92.0,Low,0.125,Improved,24.630000000000003,0.5513601299228582,55.13601299228582,10-15h,Moderate,10-15h,AI-Heavy
109261,Humanities,Junior,3.551,4.1,Direct_Answer_Generation,Beginner,2,False,4.65,3,Strict_Ban,2,3.567,62.07,Medium,0.016000000000000014,Stable,8.75,0.4685714285714285,46.857142857142854,2-5h,Low,0-5h,Balanced
109262,Business,Junior,2.801,12.17,Debugging/Troubleshooting,Advanced,3,False,8.21,3,Strict_Ban,8,3.408,70.87,High,0.6069999999999998,Improved,20.380000000000003,0.5971540726202158,59.71540726202158,10-15h,Moderate,5-10h,AI-Heavy
109263,Business,Freshman,3.442,9.63,Ideation,Intermediate,2,False,11.44,3,Allowed_With_Citation,1,3.565,70.66,Low,0.12299999999999978,Improved,21.07,0.4570479354532511,45.70479354532511,5-10h,Moderate,10-15h,Balanced
